book_id,count,tag_id,tag_name
836607,10,7,comedy
836607,7,15,friendship
836607,37,24,young-adult
836607,60,14,fiction
836607,86,26,war
836607,157,18,romance
836607,17,11,drama
836607,22,21,paranormal
836611,7,9,contemporary
836611,7,20,mystery
836611,9,19,magic
836611,9,7,comedy
836611,8,13,fantasy
836611,6,15,friendship
836611,18,11,drama
836611,34,24,young-adult
836611,55,14,fiction
836611,74,26,war
836611,145,18,romance
836611,20,21,paranormal
836984,4,27,women
836984,4,18,romance
836984,4,14,fiction
836984,10,12,family
836984,11,2,adult
836984,14,11,drama
836984,16,9,contemporary
836984,85,4,chick-lit
836984,6,29,book_club
837501,9,14,fiction
837501,10,16,historical
837501,11,22,sci-fi
837501,11,29,book_club
837501,12,7,comedy
837501,46,5,childrens
837501,48,24,young-adult
837501,53,30,childhood
837501,109,26,war
837501,125,28,adventure
837501,130,6,classics
837501,159,13,fantasy
837501,39,32,school
838917,1,14,fiction
838917,18,33,non-fiction
838917,2,2,adult
838917,5,27,women
839263,3,7,comedy
839263,16,30,childhood
839263,34,5,childrens
839263,38,14,fiction
839263,74,32,school
839263,9,9,contemporary
840163,2,25,thriller
840163,2,11,drama
840163,8,20,mystery
840163,10,28,adventure
840163,12,1,action
840163,20,26,war
840163,104,14,fiction
840163,2,13,fantasy
840163,4,22,sci-fi
840163,4,16,historical
840278,4,13,fantasy
840278,4,20,mystery
840278,5,2,adult
840278,24,22,sci-fi
840278,29,34,science
840278,193,14,fiction
840278,13,28,adventure
841628,4,23,philosphy
841628,4,14,fiction
841628,17,28,adventure
841628,18,7,comedy
841628,32,22,sci-fi
841628,38,6,classics
841628,85,13,fantasy
841628,6,2,adult
841628,7,26,war
841628,13,34,science
841973,6,2,adult
841973,9,14,fiction
841973,5,13,fantasy
841973,5,26,war
841973,5,25,thriller
841973,38,22,sci-fi
841973,47,6,classics
841973,103,28,adventure
841973,10,1,action
841973,13,18,romance
844051,3,3,biography
844051,3,33,non-fiction
844051,3,2,adult
844051,3,11,drama
844051,3,18,romance
844051,3,30,childhood
844051,3,26,war
844051,2,13,fantasy
844051,12,14,fiction
844051,16,16,historical
844051,41,6,classics
844051,57,28,adventure
844051,7,29,book_club
845403,10,32,school
845403,6,26,war
845403,34,12,family
845403,40,13,fantasy
845403,44,5,childrens
845403,50,14,fiction
845403,23,30,childhood
845403,17,6,classics
845977,3,18,romance
845977,30,23,philosphy
845977,53,33,non-fiction
846066,2,26,war
846066,2,13,fantasy
846066,45,14,fiction
846066,50,30,childhood
846066,51,5,childrens
846066,5,6,classics
846066,7,12,family
846066,8,7,comedy
846984,13,14,fiction
846984,15,26,war
846984,10,7,comedy
846984,16,32,school
846984,38,15,friendship
846984,45,8,coming-of-age
846984,124,9,contemporary
846984,149,18,romance
846984,327,24,young-adult
846984,33,30,childhood
846984,32,5,childrens
846984,22,4,chick-lit
849380,5,29,book_club
849380,5,23,philosphy
849380,12,18,romance
849380,32,12,family
849380,103,33,non-fiction
849380,7,34,science
849380,7,2,adult
849380,8,32,school
851393,4,32,school
851393,7,16,historical
851393,31,6,classics
851393,44,23,philosphy
851393,55,33,non-fiction
851678,4,18,romance
851678,4,16,historical
851678,2,27,women
851678,12,15,friendship
851678,42,3,biography
851678,44,29,book_club
851678,56,33,non-fiction
851678,6,14,fiction
851678,6,2,adult
852460,19,33,non-fiction
852470,41,13,fantasy
852470,40,30,childhood
852470,50,24,young-adult
852470,50,18,romance
852470,32,9,contemporary
852470,38,10,crime
852470,181,14,fiction
852470,295,28,adventure
852470,331,4,chick-lit
852470,567,20,mystery
852470,2024,26,war
852470,131,1,action
852470,55,25,thriller
852470,60,32,school
852470,64,15,friendship
852470,75,7,comedy
854252,4,28,adventure
854252,4,26,war
854252,5,32,school
854252,4,14,fiction
854252,3,33,non-fiction
854252,25,5,childrens
854252,25,24,young-adult
854252,51,6,classics
854252,52,30,childhood
854252,53,16,historical
854252,22,3,biography
854252,9,12,family
854757,19,18,romance
854757,17,14,fiction
854757,14,15,friendship
854757,160,2,adult
854757,227,7,comedy
854757,517,9,contemporary
854757,964,4,chick-lit
854757,28,29,book_club
856917,6,22,sci-fi
856917,6,4,chick-lit
856917,6,9,contemporary
856917,7,32,school
856917,6,11,drama
856917,4,7,comedy
856917,32,14,fiction
856917,34,13,fantasy
856917,51,26,war
856917,173,18,romance
856917,20,24,young-adult
857418,4,32,school
857418,28,34,science
857418,36,6,classics
857418,44,14,fiction
857418,83,5,childrens
857418,6,12,family
857418,9,30,childhood
857445,7,28,adventure
857445,7,9,contemporary
857445,41,32,school
857445,42,13,fantasy
857445,52,5,childrens
857445,65,15,friendship
857445,87,14,fiction
857445,67,7,comedy
857445,17,30,childhood
857448,8,14,fiction
857448,7,13,fantasy
857448,9,7,comedy
857448,7,32,school
857448,53,6,classics
857448,70,30,childhood
857448,136,5,childrens
857448,35,12,family
857448,13,28,adventure
857501,17,30,childhood
857501,36,14,fiction
857501,59,5,childrens
857501,14,6,classics
857502,2,16,historical
857502,3,6,classics
857502,24,33,non-fiction
857502,71,23,philosphy
857502,3,2,adult
858037,5,6,classics
858037,5,15,friendship
858037,5,26,war
858037,4,32,school
858037,23,13,fantasy
858037,28,30,childhood
858037,76,5,childrens
858037,65,14,fiction
858037,8,7,comedy
858037,10,28,adventure
858513,21,7,comedy
858513,12,14,fiction
858513,48,15,friendship
858513,70,32,school
858513,88,13,fantasy
858513,92,30,childhood
858513,144,5,childrens
858513,37,12,family
858513,22,6,classics
858514,9,7,comedy
858514,10,30,childhood
858514,6,9,contemporary
858514,6,14,fiction
858514,34,5,childrens
858514,35,13,fantasy
858514,55,15,friendship
858514,56,32,school
858514,24,12,family
858719,7,32,school
858719,6,7,comedy
858719,59,6,classics
858719,83,5,childrens
858719,159,30,childhood
858719,31,15,friendship
858719,64,14,fiction
858719,16,12,family
858719,21,13,fantasy
861326,17,16,historical
861326,12,18,romance
861326,52,7,comedy
861326,71,4,chick-lit
861326,134,14,fiction
861326,135,2,adult
861326,28,12,family
862041,34,19,magic
862041,34,13,fantasy
862041,33,26,war
862041,34,22,sci-fi
862041,36,5,childrens
862041,37,8,coming-of-age
862041,39,6,classics
862041,41,21,paranormal
862041,33,9,contemporary
862041,32,20,mystery
862041,25,1,action
862041,25,14,fiction
862041,28,18,romance
862041,29,15,friendship
862041,114,30,childhood
862041,198,28,adventure
862041,336,24,young-adult
862350,13,22,sci-fi
862350,13,2,adult
862350,17,9,contemporary
862350,11,13,fantasy
862350,94,19,magic
862350,131,21,paranormal
862350,192,18,romance
862350,127,14,fiction
862350,46,20,mystery
862350,45,17,horror
866136,5,13,fantasy
866136,4,2,adult
866136,4,14,fiction
866136,30,22,sci-fi
866136,23,28,adventure
866136,17,34,science
866222,29,33,non-fiction
866222,51,3,biography
867247,8,14,fiction
867247,9,3,biography
867247,45,6,classics
867247,100,26,war
867247,116,33,non-fiction
867247,185,16,historical
867247,629,23,philosphy
867248,6,32,school
867248,5,30,childhood
867248,8,13,fantasy
867248,9,7,comedy
867248,32,14,fiction
867248,35,15,friendship
867248,140,5,childrens
867387,6,9,contemporary
867387,6,14,fiction
867387,5,1,action
867387,4,21,paranormal
867387,7,2,adult
867387,19,20,mystery
867387,24,31,detective
867387,31,25,thriller
867387,61,10,crime
867387,10,29,book_club
867650,3,32,school
867650,3,15,friendship
867650,3,26,war
867650,43,14,fiction
867650,61,5,childrens
867650,39,30,childhood
867650,10,6,classics
867650,10,13,fantasy
872333,35,22,sci-fi
872333,38,9,contemporary
872333,39,17,horror
872333,24,4,chick-lit
872333,26,19,magic
872333,44,24,young-adult
872333,266,14,fiction
872333,306,13,fantasy
872333,321,21,paranormal
872333,481,18,romance
872333,1987,26,war
872333,45,32,school
872333,73,20,mystery
875441,5,14,fiction
875441,5,11,drama
875441,5,2,adult
875441,5,29,book_club
875441,4,26,war
875441,4,9,contemporary
875441,4,6,classics
875441,14,16,historical
877752,6,7,comedy
877752,7,20,mystery
877752,7,13,fantasy
877752,5,32,school
877752,5,9,contemporary
877752,43,14,fiction
877752,61,26,war
877752,130,18,romance
877752,23,24,young-adult
877752,21,21,paranormal
877752,18,11,drama
884288,12,14,fiction
884288,13,34,science
884288,13,2,adult
884288,9,26,war
884288,10,22,sci-fi
884288,56,7,comedy
884288,1422,13,fantasy
884288,39,19,magic
884288,26,28,adventure
885744,2,32,school
885744,2,13,fantasy
885744,2,19,magic
885744,8,21,paranormal
885744,11,14,fiction
885744,3,1,action
885744,12,26,war
885744,6,24,young-adult
885744,6,28,adventure
886066,6,14,fiction
886066,6,13,fantasy
886066,24,28,adventure
886066,35,22,sci-fi
886066,41,34,science
886512,6,28,adventure
886512,3,7,comedy
886512,4,32,school
886512,4,12,family
886512,4,6,classics
886512,26,14,fiction
886512,70,5,childrens
886512,17,30,childhood
886512,8,15,friendship
886512,11,13,fantasy
887201,5,13,fantasy
887201,5,16,historical
887201,5,21,paranormal
887201,3,17,horror
887201,3,2,adult
887201,3,26,war
887201,18,22,sci-fi
887201,31,33,non-fiction
887201,59,14,fiction
887201,13,30,childhood
887201,8,5,childrens
887201,12,19,magic
887201,8,6,classics
887877,23,13,fantasy
887877,22,2,adult
887877,23,7,comedy
887877,27,1,action
887877,27,22,sci-fi
887877,19,14,fiction
887877,20,25,thriller
887877,20,18,romance
887877,221,28,adventure
887877,80,10,crime
887877,36,20,mystery
887877,55,19,magic
889284,9,13,fantasy
889284,7,16,historical
889284,7,2,adult
889284,35,28,adventure
889284,48,34,science
889284,51,22,sci-fi
889284,372,14,fiction
889284,31,26,war
889284,11,6,classics
889284,13,29,book_club
890143,7,5,childrens
890143,7,14,fiction
890143,7,9,contemporary
890143,9,26,war
890143,7,24,young-adult
890143,6,8,coming-of-age
890143,26,15,friendship
890143,36,18,romance
890143,51,30,childhood
890143,137,4,chick-lit
890143,21,11,drama
890143,13,32,school
891593,9,24,young-adult
891593,9,1,action
891593,10,26,war
891593,8,14,fiction
891593,8,13,fantasy
891593,53,28,adventure
891593,59,22,sci-fi
891593,172,16,historical
891593,26,2,adult
891671,4,11,drama
891671,4,28,adventure
891671,5,18,romance
891671,5,20,mystery
891671,5,2,adult
891671,5,14,fiction
891671,24,16,historical
891671,16,29,book_club
891671,16,10,crime
891671,32,25,thriller
891671,43,26,war
891671,7,9,contemporary
891812,6,28,adventure
891812,6,12,family
891812,5,2,adult
891812,5,14,fiction
891812,57,16,historical
891812,645,18,romance
891812,12,7,comedy
892295,1,33,non-fiction
892295,1,30,childhood
892295,5,20,mystery
892295,5,28,adventure
892295,7,16,historical
892295,8,31,detective
892295,10,10,crime
892295,10,14,fiction
892295,16,6,classics
892295,2,2,adult
892295,3,25,thriller
893731,3,30,childhood
893731,3,1,action
893731,3,18,romance
893731,4,29,book_club
893731,3,32,school
893731,4,33,non-fiction
893731,19,14,fiction
893731,22,31,detective
893731,26,10,crime
893731,36,7,comedy
893731,98,20,mystery
893731,10,9,contemporary
893731,6,28,adventure
893731,8,25,thriller
893731,9,2,adult
894072,2,13,fantasy
894072,11,6,classics
894072,26,14,fiction
894072,28,5,childrens
894072,26,30,childhood
894072,3,32,school
895886,4,12,family
895886,4,29,book_club
895886,4,16,historical
895886,4,11,drama
895886,3,14,fiction
895886,17,5,childrens
895886,25,26,war
895886,35,6,classics
895886,49,30,childhood
895886,40,28,adventure
895886,7,32,school
895886,10,24,young-adult
896622,5,2,adult
896622,6,26,war
896622,4,6,classics
896622,47,14,fiction
896622,79,16,historical
896622,492,18,romance
896622,15,4,chick-lit
896623,6,11,drama
896623,7,2,adult
896623,4,28,adventure
896623,59,14,fiction
896623,64,16,historical
896623,539,18,romance
896623,16,4,chick-lit
896623,9,6,classics
898885,18,9,contemporary
898885,17,33,non-fiction
898885,10,4,chick-lit
898885,12,11,drama
898885,13,18,romance
898885,47,16,historical
898885,50,2,adult
898885,68,3,biography
898885,200,29,book_club
898885,686,14,fiction
899492,10,16,historical
899492,10,25,thriller
899492,12,20,mystery
899492,13,2,adult
899492,9,21,paranormal
899492,8,11,drama
899492,8,30,childhood
899492,58,14,fiction
899492,96,32,school
899492,168,6,classics
899492,574,17,horror
899492,22,13,fantasy
899492,25,10,crime
899608,11,6,classics
899608,17,14,fiction
899608,20,30,childhood
899608,38,5,childrens
899608,3,7,comedy
899608,5,32,school
899962,3,32,school
899962,3,13,fantasy
899962,3,7,comedy
899962,18,6,classics
899962,25,30,childhood
899962,41,14,fiction
899962,42,5,childrens
899962,4,26,war
900065,4,26,war
900065,79,30,childhood
900065,81,14,fiction
900065,90,5,childrens
900065,16,12,family
900065,7,7,comedy
900065,9,6,classics
900070,2,15,friendship
900070,3,26,war
900070,3,13,fantasy
900070,2,7,comedy
900070,23,32,school
900070,32,14,fiction
900070,43,5,childrens
900070,46,30,childhood
900070,8,12,family
900892,42,33,non-fiction
900892,14,16,historical
900892,7,34,science
901680,7,33,non-fiction
901680,11,3,biography
902715,14,1,action
902715,9,14,fiction
902715,12,22,sci-fi
902715,22,26,war
902715,38,19,magic
902715,4466,13,fantasy
902715,61,28,adventure
902715,24,2,adult
905092,25,33,non-fiction
905382,2,24,young-adult
905382,7,26,war
905382,14,6,classics
905382,22,16,historical
905382,50,33,non-fiction
905382,131,3,biography
905382,3,10,crime
905382,3,14,fiction
905382,4,27,women
905382,4,2,adult
905885,3,27,women
905885,2,7,comedy
905885,2,2,adult
905885,14,9,contemporary
905885,16,19,magic
905885,22,14,fiction
905885,104,18,romance
905885,223,4,chick-lit
905885,4,26,war
905885,5,13,fantasy
906541,4,26,war
906541,5,32,school
906541,6,7,comedy
906541,31,6,classics
906541,39,30,childhood
906541,51,5,childrens
906541,62,14,fiction
906541,7,12,family
906541,7,13,fantasy
906560,3,2,adult
906560,2,23,philosphy
906560,13,6,classics
906560,37,33,non-fiction
906560,141,3,biography
906560,30,16,historical
910863,12,13,fantasy
910863,9,29,book_club
910863,9,8,coming-of-age
910863,9,14,fiction
910863,39,34,science
910863,68,22,sci-fi
910863,15,20,mystery
911579,6,7,comedy
911579,6,26,war
911579,7,13,fantasy
911579,4,32,school
911579,36,6,classics
911579,76,5,childrens
911579,72,14,fiction
911579,9,30,childhood
911579,11,12,family
914211,4,18,romance
914211,2,29,book_club
914211,49,33,non-fiction
918789,1,26,war
918789,1,33,non-fiction
918789,1,10,crime
918789,2,16,historical
918789,13,6,classics
918789,25,18,romance
918789,31,11,drama
918789,43,14,fiction
918789,4,32,school
918789,2,9,contemporary
918789,3,2,adult
920143,4,14,fiction
920143,6,32,school
920143,4,12,family
920143,31,6,classics
920143,43,13,fantasy
920143,51,5,childrens
920143,52,30,childhood
920143,8,28,adventure
920607,19,16,historical
920607,21,14,fiction
920607,22,28,adventure
920607,24,13,fantasy
920607,19,32,school
920607,19,22,sci-fi
920607,17,29,book_club
920607,99,5,childrens
920607,140,24,young-adult
920607,262,26,war
920607,41,2,adult
920607,54,12,family
920649,5,14,fiction
920649,5,21,paranormal
920649,5,26,war
920649,4,10,crime
920649,4,28,adventure
920649,4,20,mystery
920649,36,32,school
920649,7,11,drama
920649,28,16,historical
920649,58,6,classics
920649,124,17,horror
920649,7,2,adult
920649,8,13,fantasy
920780,4,32,school
920780,5,30,childhood
920780,5,28,adventure
920780,39,14,fiction
920780,19,13,fantasy
920780,39,7,comedy
920780,50,5,childrens
920780,7,15,friendship
921651,3,13,fantasy
921651,4,32,school
921651,4,12,family
921651,3,6,classics
921651,3,7,comedy
921651,36,14,fiction
921651,43,30,childhood
921651,68,5,childrens
922991,7,26,war
922991,21,14,fiction
922991,25,16,historical
922991,31,11,drama
922991,31,9,contemporary
922991,62,18,romance
922991,70,29,book_club
922991,8,20,mystery
922991,12,2,adult
922991,12,12,family
922991,13,4,chick-lit
923950,21,34,science
923950,195,33,non-fiction
923950,9,23,philosphy
923950,9,2,adult
923950,12,18,romance
925367,3,2,adult
925367,2,14,fiction
925367,17,16,historical
925367,26,3,biography
925367,59,33,non-fiction
925367,115,28,adventure
926908,4,7,comedy
926908,4,22,sci-fi
926908,5,6,classics
926908,5,13,fantasy
926908,16,5,childrens
926908,14,33,non-fiction
926908,46,30,childhood
926908,77,14,fiction
926908,5,26,war
926908,7,19,magic
927979,27,34,science
927979,26,14,fiction
927979,39,1,action
927979,39,7,comedy
927979,26,22,sci-fi
927979,21,13,fantasy
927979,22,20,mystery
927979,23,2,adult
927979,45,10,crime
927979,193,21,paranormal
927979,275,19,magic
927979,46,28,adventure
927979,53,25,thriller
927979,61,9,contemporary
927979,65,17,horror
927979,89,31,detective
929782,5,14,fiction
929782,6,2,adult
929782,6,3,biography
929782,6,18,romance
929782,4,11,drama
929782,19,16,historical
929782,21,28,adventure
929782,53,6,classics
929782,13,23,philosphy
930612,5,9,contemporary
930612,20,7,comedy
930612,29,5,childrens
930612,44,30,childhood
930612,61,14,fiction
930612,17,32,school
930612,8,12,family
930612,8,15,friendship
934700,4,26,war
934700,13,13,fantasy
934700,17,6,classics
934700,26,30,childhood
934700,43,14,fiction
934700,59,5,childrens
934700,11,7,comedy
935308,18,29,book_club
935308,19,14,fiction
935308,13,9,contemporary
935308,14,2,adult
935308,88,31,detective
935308,105,10,crime
935308,111,20,mystery
935308,205,25,thriller
937249,6,2,adult
937249,6,26,war
937249,8,20,mystery
937249,6,14,fiction
937249,5,10,crime
937249,31,1,action
937249,65,25,thriller
937249,13,28,adventure
938544,4,19,magic
938544,5,2,adult
938544,4,22,sci-fi
938544,4,25,thriller
938544,20,13,fantasy
938544,101,14,fiction
938544,17,26,war
938544,7,34,science
938544,11,28,adventure
943402,26,9,contemporary
943402,26,11,drama
943402,30,22,sci-fi
943402,32,8,coming-of-age
943402,19,29,book_club
943402,20,25,thriller
943402,22,14,fiction
943402,22,13,fantasy
943402,22,24,young-adult
943402,36,20,mystery
943402,93,2,adult
943402,180,21,paranormal
943402,2873,17,horror
943402,38,26,war
943402,51,10,crime
943402,48,18,romance
944073,40,13,fantasy
944073,40,1,action
944073,29,29,book_club
944073,28,22,sci-fi
944073,25,2,adult
944073,139,19,magic
944073,169,28,adventure
944073,729,14,fiction
944073,64,26,war
944076,16,22,sci-fi
944076,20,1,action
944076,13,14,fiction
944076,66,13,fantasy
944076,58,19,magic
944076,82,28,adventure
944076,31,2,adult
944076,43,26,war
946899,2,12,family
946899,2,14,fiction
946899,4,16,historical
946899,12,2,adult
946899,19,4,chick-lit
946899,134,18,romance
948526,7,24,young-adult
948526,6,26,war
948526,5,22,sci-fi
948526,5,12,family
948526,5,1,action
948526,5,14,fiction
948526,11,20,mystery
948526,12,32,school
948526,44,5,childrens
948526,60,28,adventure
948526,70,16,historical
948526,77,30,childhood
948526,165,13,fantasy
948526,25,19,magic
949709,3,26,war
949709,4,7,comedy
949709,4,32,school
949709,4,13,fantasy
949709,3,34,science
949709,12,6,classics
949709,19,14,fiction
949709,51,30,childhood
949709,62,5,childrens
953260,9,30,childhood
953260,9,5,childrens
953260,9,26,war
953260,12,1,action
953260,10,25,thriller
953260,11,22,sci-fi
953260,9,9,contemporary
953260,7,13,fantasy
953260,7,32,school
953260,7,21,paranormal
953260,37,19,magic
953260,75,20,mystery
953260,111,28,adventure
953260,116,24,young-adult
953260,111,14,fiction
954303,3,4,chick-lit
954303,3,13,fantasy
954303,4,7,comedy
954303,4,32,school
954303,4,14,fiction
954303,36,26,war
954303,61,18,romance
954303,7,9,contemporary
954303,9,24,young-adult
954674,25,2,adult
954674,25,10,crime
954674,22,14,fiction
954674,25,18,romance
954674,26,8,coming-of-age
954674,29,32,school
954674,30,24,young-adult
954674,32,22,sci-fi
954674,22,9,contemporary
954674,19,13,fantasy
954674,20,20,mystery
954674,136,25,thriller
954674,1192,26,war
954674,45,29,book_club
954674,65,28,adventure
954674,48,34,science
958277,8,9,contemporary
958277,10,14,fiction
958277,6,6,classics
958277,6,24,young-adult
958277,6,13,fantasy
958277,7,7,comedy
958277,6,15,friendship
958277,66,5,childrens
958277,80,30,childhood
958277,26,32,school
961831,8,13,fantasy
961831,9,20,mystery
961831,7,14,fiction
961831,5,11,drama
961831,5,28,adventure
961831,12,16,historical
961831,13,29,book_club
961831,32,21,paranormal
961831,61,9,contemporary
961831,286,18,romance
961831,26,2,adult
961831,20,4,chick-lit
961833,9,16,historical
961833,9,22,sci-fi
961833,10,19,magic
961833,10,20,mystery
961833,7,14,fiction
961833,7,13,fantasy
961833,34,4,chick-lit
961833,41,2,adult
961833,57,9,contemporary
961833,58,21,paranormal
961833,357,18,romance
961833,17,29,book_club
967494,19,6,classics
967494,10,7,comedy
967494,10,26,war
967494,11,34,science
967494,20,12,family
967494,121,30,childhood
967494,228,5,childrens
967494,21,32,school
967494,124,14,fiction
967494,36,13,fantasy
968403,7,29,book_club
968403,7,7,comedy
968403,8,18,romance
968403,6,14,fiction
968403,31,12,family
968403,38,2,adult
968403,54,9,contemporary
968403,18,11,drama
969177,2,14,fiction
969177,2,9,contemporary
969177,78,18,romance
969177,9,11,drama
969177,4,26,war
969177,8,2,adult
969275,4,19,magic
969275,4,5,childrens
969275,4,6,classics
969275,3,21,paranormal
969275,6,24,young-adult
969275,19,22,sci-fi
969275,24,26,war
969275,26,7,comedy
969275,27,1,action
969275,37,28,adventure
969275,98,13,fantasy
969275,9,30,childhood
969275,9,14,fiction
974122,1,23,philosphy
974122,13,33,non-fiction
975119,5,22,sci-fi
975119,6,6,classics
975119,7,13,fantasy
975119,9,28,adventure
975119,48,14,fiction
975119,2,11,drama
975119,2,21,paranormal
975119,3,20,mystery
975119,3,25,thriller
978098,3,20,mystery
978098,3,14,fiction
978098,28,16,historical
978098,50,26,war
978098,70,33,non-fiction
978098,4,2,adult
978098,5,3,biography
978098,6,10,crime
981161,1,11,drama
981161,2,22,sci-fi
981161,2,2,adult
981161,5,28,adventure
981161,6,16,historical
981161,8,1,action
981161,15,25,thriller
981161,32,26,war
981161,126,14,fiction
981161,3,20,mystery
981463,5,18,romance
981463,5,32,school
981463,6,30,childhood
981463,4,7,comedy
981463,4,9,contemporary
981463,32,14,fiction
981463,36,5,childrens
981463,129,12,family
981463,8,15,friendship
981463,9,28,adventure
985386,4,11,drama
985386,4,10,crime
985386,4,20,mystery
985386,4,22,sci-fi
985386,5,17,horror
985386,5,1,action
985386,3,9,contemporary
985386,3,5,childrens
985386,5,30,childhood
985386,14,31,detective
985386,25,26,war
985386,26,14,fiction
985386,5,13,fantasy
985386,6,7,comedy
985386,6,25,thriller
985386,6,24,young-adult
985386,7,18,romance
985386,8,28,adventure
988170,2,15,friendship
988170,2,26,war
988170,19,30,childhood
988170,21,6,classics
988170,29,14,fiction
988170,35,5,childrens
988170,4,13,fantasy
988950,5,29,book_club
988950,4,14,fiction
988950,9,1,action
988950,9,9,contemporary
988950,30,20,mystery
988950,30,25,thriller
988950,33,31,detective
988950,75,10,crime
988950,11,2,adult
989313,3,32,school
989313,3,29,book_club
989313,3,16,historical
989313,3,1,action
989313,2,26,war
989313,3,13,fantasy
989313,17,28,adventure
989313,46,6,classics
989313,47,14,fiction
989313,4,2,adult
989313,4,11,drama
989313,7,17,horror
991197,41,12,family
991197,47,14,fiction
991197,51,6,classics
991197,60,16,historical
991197,33,29,book_club
991197,441,3,biography
991197,478,33,non-fiction
991197,68,27,women
991197,79,9,contemporary
991197,83,24,young-adult
991197,93,2,adult
991197,116,8,coming-of-age
991197,135,26,war
991197,94,32,school
994156,3,11,drama
994156,3,22,sci-fi
994156,2,14,fiction
994156,2,9,contemporary
994156,24,13,fantasy
994156,43,18,romance
994156,4,34,science
994156,5,26,war
994156,6,23,philosphy
994156,8,2,adult
998133,10,2,adult
998133,7,16,historical
998133,44,9,contemporary
998133,46,14,fiction
998133,107,29,book_club
998133,17,12,family
1000751,14,8,coming-of-age
1000751,17,14,fiction
1000751,13,32,school
1000751,19,26,war
1000751,9,16,historical
1000751,12,18,romance
1000751,10,28,adventure
1000751,20,12,family
1000751,59,24,young-adult
1000751,80,5,childrens
1000751,113,30,childhood
1000751,215,6,classics
1001896,4,28,adventure
1001896,5,14,fiction
1001896,3,33,non-fiction
1001896,4,7,comedy
1001896,15,5,childrens
1001896,24,13,fantasy
1001896,25,6,classics
1001896,47,30,childhood
1001896,6,32,school
1001896,8,26,war
1003761,3,15,friendship
1003761,3,32,school
1003761,2,8,coming-of-age
1003761,17,7,comedy
1003761,30,26,war
1003761,43,18,romance
1003761,5,30,childhood
1003761,6,9,contemporary
1003761,6,24,young-adult
1003761,8,14,fiction
1003761,9,11,drama
1008231,5,5,childrens
1008231,5,14,fiction
1008231,7,7,comedy
1008231,5,30,childhood
1008231,4,13,fantasy
1008231,26,20,mystery
1008231,33,1,action
1008231,71,24,young-adult
1008231,83,22,sci-fi
1008231,88,28,adventure
1008231,141,26,war
1008231,8,32,school
1008231,17,25,thriller
1008231,10,15,friendship
1008231,15,10,crime
1009996,55,33,non-fiction
1009996,7,2,adult
1011359,9,32,school
1011359,9,7,comedy
1011359,5,18,romance
1011359,32,14,fiction
1011359,53,26,war
1011359,23,24,young-adult
1011359,10,11,drama
1011359,14,9,contemporary
1011632,4,14,fiction
1011632,4,13,fantasy
1011632,4,28,adventure
1011632,5,7,comedy
1011632,4,25,thriller
1011632,12,21,paranormal
1011632,19,16,historical
1011632,10,22,sci-fi
1011632,568,17,horror
1011632,6,2,adult
1011632,6,26,war
1013383,7,32,school
1013383,7,34,science
1013383,7,7,comedy
1013383,6,6,classics
1013383,5,15,friendship
1013383,45,13,fantasy
1013383,77,14,fiction
1013383,106,5,childrens
1013383,13,30,childhood
1015311,2,9,contemporary
1015311,3,7,comedy
1015311,2,2,adult
1015311,9,26,war
1015311,19,14,fiction
1015311,49,18,romance
1015311,5,24,young-adult
1022866,2,11,drama
1022866,2,8,coming-of-age
1022866,10,14,fiction
1022866,28,33,non-fiction
1022866,88,3,biography
1022866,2,30,childhood
1022866,2,26,war
1022866,2,9,contemporary
1022866,3,6,classics
1022866,3,32,school
1022866,3,10,crime
1025039,4,1,action
1025039,4,8,coming-of-age
1025039,5,32,school
1025039,4,4,chick-lit
1025039,3,7,comedy
1025039,4,18,romance
1025039,3,9,contemporary
1025039,3,20,mystery
1025039,18,24,young-adult
1025039,23,14,fiction
1025039,36,26,war
1025039,29,11,drama
1025250,11,7,comedy
1025250,10,9,contemporary
1025250,12,12,family
1025250,8,26,war
1025250,8,5,childrens
1025250,9,30,childhood
1025250,34,15,friendship
1025250,73,32,school
1025250,130,14,fiction
1025250,137,24,young-adult
1025250,14,29,book_club
1025250,15,8,coming-of-age
1027760,2,16,historical
1027760,19,6,classics
1027760,25,30,childhood
1027760,31,5,childrens
1027760,42,14,fiction
1027760,4,15,friendship
1027760,4,28,adventure
1027760,5,26,war
1031461,30,6,classics
1031461,46,5,childrens
1031461,49,14,fiction
1031461,35,30,childhood
1031461,5,7,comedy
1031461,5,32,school
1031461,8,13,fantasy
1034605,1,7,comedy
1034605,3,13,fantasy
1034605,4,6,classics
1034605,4,30,childhood
1034605,12,14,fiction
1034605,13,5,childrens
1044141,3,9,contemporary
1044141,28,33,non-fiction
1044141,9,23,philosphy
1044355,33,14,fiction
1044355,20,29,book_club
1044355,21,12,family
1044355,189,3,biography
1044355,250,7,comedy
1044355,773,33,non-fiction
1044355,68,9,contemporary
1044355,75,2,adult
1045757,7,26,war
1045757,8,28,adventure
1045757,9,14,fiction
1045757,5,24,young-adult
1045757,6,15,friendship
1045757,9,5,childrens
1045757,42,16,historical
1045757,11,30,childhood
1045757,18,32,school
1048645,7,14,fiction
1048645,9,5,childrens
1048645,6,18,romance
1048645,5,29,book_club
1048645,5,8,coming-of-age
1048645,5,26,war
1048645,23,12,family
1048645,29,30,childhood
1048645,37,16,historical
1048645,56,24,young-adult
1048645,41,32,school
1048645,10,28,adventure
